Customer_ID,Address_ID,Address_Type,Modified_Date,rowguid
29903,874,Main Office,2006-09-01 00:00:00,23821fdc-fd22-480b-bdce-3c65c33387bd
29683,875,Main Office,2006-07-01 00:00:00,e7b2fa46-3587-4a40-a056-2916c36d82e4
29898,876,Main Office,2005-07-01 00:00:00,c917a47c-301f-49c1-9f02-bc11a1c94f1c
29599,877,Main Office,2006-07-01 00:00:00,db83bcb8-214f-4b20-92c8-75d4b982a134
29617,880,Main Office,2005-08-01 00:00:00,d159db17-53d1-42e0-91d8-f926ab6413e6
29532,881,Main Office,2006-10-01 00:00:00,4ac4ecbe-4775-492a-8776-41237d7c6aba
29737,882,Main Office,2007-07-01 00:00:00,5e4d3150-8581-4e81-add8-2f5cf9687fec
29742,884,Main Office,2005-08-01 00:00:00,7f519f4b-c3b4-4d2a-8daa-ecdb706b5082
30080,885,Main Office,2007-09-01 00:00:00,3d04c1e0-f1f9-4e9a-af1f-51063b0cd4a9
30045,886,Main Office,2006-08-01 00:00:00,a33d3a7c-77cc-4ada-9957-398a049bf03d
29490,887,Main Office,2006-09-01 00:00:00,f12e1702-d897-4035-b614-0fe2c72168a9
30051,888,Main Office,2007-07-01 00:00:00,a303b277-ecc4-49d1-aa81-c39d5193d035
29497,889,Main Office,2005-07-01 00:00:00,7e0b56fd-7324-4898-bedb-2f56a843bb0f
29588,890,Main Office,2005-11-01 00:00:00,aa005e64-2103-433d-ac7e-886222396936
29915,891,Main Office,2005-12-01 00:00:00,ec1a1489-7026-4d97-9b83-5763a5927cd9
30004,892,Main Office,2005-08-01 00:00:00,49819453-a096-4e1e-ab21-1bdf3a25e812
29502,893,Main Office,2007-07-01 00:00:00,8acb1c6a-7cdf-417b-afd5-9f4c642f3c7e
29858,894,Main Office,2006-01-01 00:00:00,f49e2c74-9bb9-462e-bcaa-67370f4d74a9
29747,895,Main Office,2005-07-01 00:00:00,ed778965-8fd3-407c-9267-440a6c9e5f3d
30031,896,Main Office,2007-09-01 00:00:00,ea56ba8d-5f32-426f-8880-58fa472d6993
29753,897,Main Office,2006-08-01 00:00:00,eba170bf-74e0-4c19-bbf4-982f75d5988f
30034,898,Main Office,2007-09-01 00:00:00,5f9216ff-94a5-4f60-a6cf-166255dca85f
29643,899,Main Office,2007-08-01 00:00:00,13ffdf92-458d-454c-a4df-0e6e7a02d459
29843,901,Main Office,2007-09-01 00:00:00,8ff46c88-3a42-4f4d-aeb6-be149a35e650
30105,902,Main Office,2006-09-01 00:00:00,535eba9b-7944-444e-82d3-2da2c930340d
29835,903,Main Office,2006-08-01 00:00:00,e26c8c28-a7c3-4ee4-a844-b1430b97aef7
29981,904,Main Office,2006-07-01 00:00:00,b798d879-bf0f-46e1-b7fc-1c1a8df518d5
29719,905,Main Office,2006-11-01 00:00:00,ef32d844-0dbb-40ec-9c1e-f2bd53bdbfc2
29709,906,Main Office,2006-09-01 00:00:00,e0e6f2b7-22b1-4c22-a127-e95cd2d1c2cf
29727,907,Main Office,2007-08-01 00:00:00,e8465f39-2991-47fa-a0a7-f5a02aeb7ad7
29815,988,Main Office,2006-09-01 00:00:00,e968e6ac-47ae-4c04-8207-443b842de930
29638,989,Main Office,2007-09-01 00:00:00,3db4d2ff-611f-416c-a6e4-41292b13e04b
29771,990,Main Office,2006-07-01 00:00:00,33e5eb41-f032-42e1-ab6f-3386454b4543
29809,991,Main Office,2006-09-01 00:00:00,25929ce2-3342-40c7-a963-24d097ea30f3
29957,992,Main Office,2006-09-01 00:00:00,228e647e-24f6-427b-b40d-a1b7a0d88db5
29568,993,Main Office,2006-09-01 00:00:00,dcec97ac-fc1a-4fac-9dd5-b7cab0625d77
29805,994,Main Office,2006-07-01 00:00:00,3596cef3-c2ae-4ce6-95db-5fff68b4ba57
29935,996,Main Office,2006-08-01 00:00:00,b9c06ea5-f335-427a-a99a-b54a33481ba0
29799,997,Main Office,2007-09-01 00:00:00,7aef4f41-eafa-43f0-836a-674ee40ae72b
29929,999,Main Office,2006-09-01 00:00:00,46e7f8b7-bf76-4c86-a629-01e39bafa4d7
29598,1000,Main Office,2006-08-01 00:00:00,36d419a6-97c3-4cf3-96ef-8c8951faf7d3
29703,1001,Main Office,2005-08-01 00:00:00,69f1da2a-2e86-4c99-973b-d2ad7836fb92
29924,1002,Main Office,2006-08-01 00:00:00,c454f63d-ef99-44ad-be3e-12fc3272b0ba
29631,1003,Main Office,2007-07-01 00:00:00,8c52e68f-6799-48b5-99d9-857fe08275fb
29944,1004,Main Office,2005-09-01 00:00:00,f66a7be6-29a8-4309-a143-b1fa1540a225
29919,1005,Main Office,2006-08-01 00:00:00,4a1c9daf-8f54-45ec-bb7f-d2a61c9362f6
30069,1006,Main Office,2007-09-01 00:00:00,6004980e-7e85-4a58-999e-7298c3837e44
29673,1007,Main Office,2005-09-01 00:00:00,b9b287c6-dc4d-460f-a332-cbcf58899220
29949,1008,Main Office,2006-08-01 00:00:00,e91d6996-49da-4dae-bcfa-4b02b37cff56
30063,1009,Main Office,2007-08-01 00:00:00,c650a72d-ec8f-4f21-872e-46da52c7049f
29793,1011,Main Office,2006-09-01 00:00:00,6075ee51-f2ee-4e6d-97bb-6c0732a4c53f
29579,1012,Main Office,2006-09-01 00:00:00,1d926304-e5cd-401c-b40a-c68c9ca545c8
29662,1013,Main Office,2006-08-01 00:00:00,acf1aebd-75bf-4969-98ef-be0d13c9e6ee
29584,1014,Main Office,2006-09-01 00:00:00,27f155c4-618e-41e0-b843-6887c0b1fd95
29716,1015,Main Office,2005-08-01 00:00:00,409c560a-726b-4ca0-b714-de3d4f69c4c6
29573,1016,Main Office,2006-09-01 00:00:00,be9052de-38c3-4055-88c4-d1cbf9e4a7f2
29710,1017,Main Office,2005-09-01 00:00:00,2e3c3c77-3aa1-4f44-b994-c453705588b5
29893,1018,Main Office,2007-07-01 00:00:00,2ad834ec-582d-4666-85c2-e2d6d168a223
29653,1019,Main Office,2007-09-01 00:00:00,1d45cb08-2542-4fd1-bdac-8994ef616ba2
29938,1020,Main Office,2005-09-01 00:00:00,cada439d-e85a-4ef6-94ad-65923961240b
29889,1021,Main Office,2005-07-01 00:00:00,5a372eb5-2a48-43d3-ade1-a67dedea0e20
29987,1023,Main Office,2007-07-01 00:00:00,88d1889d-e045-40cc-a9ce-51c8614947e5
29992,1024,Main Office,2005-07-01 00:00:00,06b02e3b-f6c6-4bad-becb-7b9fd91b7f64
29883,1025,Main Office,2005-09-01 00:00:00,691f68e5-a080-4199-a039-207c1993bd7d
29877,1026,Main Office,2007-09-01 00:00:00,961322f7-4900-4419-9267-c58a1f7e7ae5
29998,1027,Main Office,2006-09-01 00:00:00,837dffa6-8e7d-4d63-871d-6e11ee484190
30100,1028,Main Office,2005-08-01 00:00:00,4c846256-c130-4f84-a012-d99d100c557f
29871,1029,Main Office,2007-07-01 00:00:00,b599562f-4cf6-4c71-8c02-79e80522d00f
29560,1030,Main Office,2006-08-01 00:00:00,4012a207-360d-4189-833c-61b0ebe4e593
30094,1031,Main Office,2006-08-01 00:00:00,d54c6fb8-9b5c-48d3-bbd7-45f522dd6678
29865,1032,Main Office,2005-08-01 00:00:00,70cba3f6-5540-40c8-a3bb-f3b068b724b9
29623,1033,Main Office,2007-07-01 00:00:00,5bb7cc4f-58e9-447a-8012-e36ab7ae7f67
30089,1034,Main Office,2007-09-01 00:00:00,2f99485b-952a-44d4-a5af-5a94faca240e
29781,1035,Main Office,2006-09-01 00:00:00,7907b148-d4f2-48b7-8d9c-122b8c09cbb8
29690,1036,Main Office,2005-09-01 00:00:00,c2213f36-134b-4872-aec0-2f5ec24f7bca
30027,1038,Main Office,2007-09-01 00:00:00,5dc4ddd8-be9a-4bd2-9f35-9f81743296e8
29696,1039,Main Office,2006-09-01 00:00:00,aeb69976-7375-4c24-b433-952fe6985667
29522,1040,Main Office,2005-08-01 00:00:00,997006d9-674c-4153-86d0-2efa7e1febf4
30022,1041,Main Office,2005-11-01 00:00:00,d905cfc1-25cc-4f55-8bc0-0978a62e012d
29788,1043,Main Office,2005-12-01 00:00:00,3a948195-aeb2-4415-b949-f5065c555791
30116,1044,Main Office,2007-07-01 00:00:00,e953d4fe-212c-4a45-9b1f-575cc75969c5
29511,1046,Main Office,2005-08-01 00:00:00,61cb8c51-7c96-4306-8050-56c90504972b
30110,1047,Main Office,2006-09-01 00:00:00,63a7a2e0-e0b5-4da1-8a78-372081eb517e
29686,1048,Main Office,2005-09-01 00:00:00,6a66126b-66e9-44d5-a065-f7a56318eab4
29525,1049,Main Office,2005-09-01 00:00:00,e1e5af17-d958-4a88-b537-444f2be24538
29682,1051,Main Office,2005-10-01 00:00:00,a59c8221-1327-40e5-bc07-d3204b58ef3c
30056,1052,Main Office,2005-08-01 00:00:00,53a88fe9-3a3d-4190-821f-a4579923d143
29901,1053,Main Office,2005-08-01 00:00:00,2c3dafeb-06c9-4159-914e-4e16e413f843
29521,1054,Main Office,2005-08-01 00:00:00,c0f708c3-9147-44c4-b6cb-fd5b765343c0
29853,1056,Main Office,2005-08-01 00:00:00,fe9c02c8-7ff9-4a9d-881d-66e388707b8f
29660,1058,Main Office,2007-09-01 00:00:00,035b6b42-9ff6-444d-8e99-05052edbb5a4
29650,1059,Main Office,2007-07-01 00:00:00,4b9a5374-fe8b-4078-b553-820d667615b5
29605,1060,Main Office,2006-07-01 00:00:00,a0df5593-0a1d-4670-af3e-fff343ec50b3
29531,1061,Main Office,2005-12-01 00:00:00,14e08cfe-cf7e-4e76-a5fd-7624cae2482e
29733,1062,Main Office,2005-09-01 00:00:00,d76d2243-f3c1-46b4-b329-4781414438cc
29768,1064,Main Office,2006-01-01 00:00:00,16161c9f-fde0-43f5-9b89-e04c7dc7bf98
29739,1065,Main Office,2006-09-01 00:00:00,96592fa0-46c5-4e3d-a7e7-e376c0d8e521
29897,1066,Main Office,2005-09-01 00:00:00,b9019606-2ebc-43c6-8f58-905eaf700fc2
29763,1067,Main Office,2006-09-01 00:00:00,fab51b08-d380-4e58-97ad-b8763273597a
29744,1068,Main Office,2006-07-01 00:00:00,fe1d120b-985b-46e0-8ed4-41ecd0adb376
29489,1069,Main Office,2005-07-01 00:00:00,a095c88b-d7e6-4178-a078-2eca44214801
29757,1070,Main Office,2005-08-01 00:00:00,d78221a5-548e-470e-b7de-8d34bb2d0a27
30047,1071,Main Office,2006-11-01 00:00:00,48f96eb4-5e50-42d7-b8e4-6390c2ab703a
29496,1072,Main Office,2007-09-01 00:00:00,0a66b0f3-24bc-4148-9661-26e935cec99a
29565,1073,Main Office,2005-07-01 00:00:00,abbed10e-0cd0-4808-9465-d8de63bb0b8d
30052,1074,Main Office,2005-07-01 00:00:00,ea85b354-01cb-48b5-a60b-dbe990cf7661
29783,1075,Main Office,2006-07-01 00:00:00,23c7cbfa-d379-4d31-a50a-41390f428850
30076,1076,Main Office,2005-08-01 00:00:00,b7d461fe-3694-49a8-a2ea-dfa20384b2f0
30012,1077,Main Office,2005-11-01 00:00:00,ee0da3b5-0e51-468b-bfaa-cce39c25f910
29784,1078,Main Office,2006-08-01 00:00:00,b9c0d4fe-b72e-4615-94b2-0bf1d4e69adf
29914,1079,Main Office,2005-09-01 00:00:00,822ed3f8-69bd-46ee-a9cd-29c11f80cdb8
29913,1080,Main Office,2006-08-01 00:00:00,da56e398-0dd4-4158-b70f-8e4a117dd231
29506,1082,Main Office,2007-08-01 00:00:00,dd51a14d-45f5-44e9-bf3b-260f0e08e545
29505,1083,Main Office,2007-05-01 00:00:00,740a06af-77f1-45ca-b284-38537324f86a
29748,1085,Main Office,2005-09-01 00:00:00,4c6f57d7-e418-4073-a8c3-2d1ca6913d8a
29485,1086,Main Office,2007-09-01 00:00:00,16765338-dbe4-4421-b5e9-3836b9278e63
30028,1087,Main Office,2006-08-01 00:00:00,89dc9828-a718-4d85-9254-9ee7442a9242
29641,1088,Main Office,2007-07-01 00:00:00,aca58bab-7ba5-4cb5-888d-8d9204653ceb
30033,1090,Main Office,2007-09-01 00:00:00,c3b9cc49-7b83-4888-8958-1a3b7558e614
29562,1091,Main Office,2005-09-01 00:00:00,5a938e81-23b5-41f1-9f19-48aa09f5eb48
29847,1092,Main Office,2006-09-01 00:00:00,54e22612-0521-4ea6-b7b0-29d081e054c4
30036,1093,Main Office,2007-08-01 00:00:00,cb14b4e6-97c6-453e-bd51-9c0a1d49ff16
29842,1094,Main Office,2005-09-01 00:00:00,018c1503-5a74-462c-bd52-697938fd82d1
30040,1095,Main Office,2007-02-01 00:00:00,c218b088-b5e0-4812-9ee5-46cc9c2dc864
29862,1096,Main Office,2006-10-01 00:00:00,2919880b-8b32-4fc8-b7d2-d44fc2d86bcb
29834,1097,Main Office,2005-09-01 00:00:00,6eb20c23-f905-44c5-8e69-fd1baa8f2765
29975,1098,Main Office,2006-09-01 00:00:00,ec307993-124c-476f-94e6-e358512890c5
30107,1099,Main Office,2005-08-01 00:00:00,ef3bbf6b-9cc8-45ca-b564-fe8b29103d7a
29720,1100,Main Office,2007-09-01 00:00:00,56859a58-3017-4f7d-a038-e5305480854a
29826,1101,Main Office,2006-10-01 00:00:00,d4d410de-2fb4-4080-ae2a-c459d0568542
29982,1102,Main Office,2005-12-01 00:00:00,95fd4c03-f298-40a1-a4d2-2b02e221d876
29728,1103,Main Office,2005-11-01 00:00:00,5032d0c5-1de7-4cda-a996-1aebafe04a21
29818,1104,Main Office,2005-08-01 00:00:00,a3718fb8-73ed-4a1b-b686-1fc240700210
29636,1105,Main Office,2006-07-01 00:00:00,a15f4f5f-a90f-4908-b8a7-9d126be5da1e
29772,11380,Shipping,2006-07-01 00:00:00,7c6297be-ea24-433f-a038-50e082d341b8
29883,11381,Shipping,2005-09-01 00:00:00,c48c839a-4b7f-4927-9704-589178587f6c
29861,11382,Shipping,2005-08-01 00:00:00,19fcc0c7-ce20-4648-bd54-ff8a77adcf3d
